id,name,state,county,facility_area_sqft,lat,lon,source_layer,source_file
00104082694,Aureon,IA,Polk County,11253.0,41.58799896569892,-93.63100934776038,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00116005354,,NC,Catawba County,564402.0,35.588012637841835,-81.26252687782907,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00122665255,Digital Realty New York HVN10,CT,Greater Bridgeport Planning Region,134982.0,41.24084597137587,-73.14729941546844,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00124088810,Lincoln Rackhouse,IL,DuPage County,70123.0,41.77216480463177,-88.21709086831733,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00128499684,Digital Realty CH1,IL,Cook County,469756.0,41.9942374288397,-87.96217216116061,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00131874718,H5 Minneapolis,MN,Ramsey County,108201.0,44.97225309779238,-93.14746015507276,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00131891022,Iron Mountain Records Storage,AZ,Maricopa County,145832.0,33.42038002636909,-112.04132578020345,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00132746406,Equinix SV8,CA,Santa Clara County,12034.0,37.44589521919974,-122.16078171336197,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00138260136,NCSA Petascale Computing Facility,IL,Champaign County,45620.0,40.09525910728646,-88.24203140069088,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00138643160,LexisNexus Springfield,OH,Clark County,79937.0,39.912780083635845,-83.72376141562717,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00149379943,Digital Realty ORD11,IL,Cook County,9092.0,41.87429345515449,-87.6299544230129,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00151179323,Lumen,AZ,Maricopa County,25456.0,33.49433566334995,-112.0707857401212,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00152163711,L3Harris Technologies Inc,AZ,Maricopa County,14469.0,33.30535847275577,-111.67170400659428,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00152163722,AZ Labs,AZ,Maricopa County,31625.0,33.30627197658142,-111.67170030901957,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00152449872,Serverfarm CH1,IL,Cook County,56419.0,41.87094383200688,-87.64014138667577,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00155739337,Aligned Energy Data Center,AZ,Maricopa County,512814.0,33.65904093265778,-112.11116815143933,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00156468497,,VA,Fairfax County,19578.0,38.913701962686964,-77.2258381321817,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00156520409,Lakeside Technology Center,IL,Cook County,129156.0,41.85365260504632,-87.6183592533761,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00157362579,Flexential Phoenix - Deer Valley,AZ,Maricopa County,110023.0,33.684674135493076,-112.09835688433343,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00161126131,Equinix SV5,CA,Santa Clara County,166314.0,37.24204046852016,-121.78183927929481,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00166431620,"Union Pacific Jack Koraleski Technology, Research & Development Center",NE,Douglas County,54386.0,41.31800464175668,-96.05034469682974,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00168129695,DataBank Pittsburgh PIT2,PA,Allegheny County,60007.0,40.4513685262094,-80.1901183810463,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00169170979,Molina Healthcare,NM,Bernalillo County,25568.0,34.99544591950108,-106.61803444531762,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00172739950,Switch12,NV,Clark County,378533.0,36.06173888983835,-115.21329217816584,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00172739953,Switch Las Vegas 7,NV,Clark County,324714.0,36.0599251525617,-115.2102454849461,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00174242795,EdgeConneX CHI01,IL,Cook County,120191.0,42.00077520139855,-87.9507686963863,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00178331621,,MD,Frederick County,64023.0,39.377776311443,-77.41151850611422,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00187574082,Verizon Wireline Network Building,NJ,Middlesex County,32247.0,40.49490313172346,-74.44309493368364,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00190868312,RagingWire CA3,CA,Sacramento County,151366.0,38.64423935185345,-121.49876273285925,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00191655977,,IA,Pottawattamie County,227733.0,41.22148561735031,-95.86382197433595,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00192307107,360 Spear Street Data Center,CA,San Francisco County,34599.0,37.788991656058194,-122.39013668484701,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00193611192,Equinix New York Secaucus NY5,NJ,Hudson County,211455.0,40.77860177682814,-74.07230107005047,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00193611211,Equinix New York Secaucus NY4,NJ,Hudson County,317271.0,40.77642808061452,-74.06977591206658,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00193611216,Equinix NY3,NJ,Hudson County,274326.0,40.774852229978684,-74.06889005365075,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00193611219,Equinix New York Secaucus NY2,NJ,Hudson County,402960.0,40.77741950863346,-74.07591693201753,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00193612533,Centersquare NYC3 Data Center,NJ,Hudson County,143163.0,40.786164392038,-74.06918218107636,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00194049551,QTS Sacramento,CA,Sacramento County,90196.0,38.64634932685158,-121.48622274444375,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00195165330,,MO,Platte County,59078.0,39.2906006524332,-94.67586457208311,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00195165354,,MO,Platte County,240121.0,39.29565786992253,-94.67347189936218,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00195165374,Black Rock Financial Management,MO,Platte County,80025.0,39.295491746601805,-94.67802527416188,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00195169261,,MO,Platte County,51140.0,39.30240570006526,-94.68479180000348,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00195664350,Cherokee Data Center,OK,Tulsa County,414827.0,36.262546063389934,-95.91003132519961,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00199252950,CyrusOne Chicago Aurora CME,IL,DuPage County,483103.0,41.796710709040994,-88.24360276085451,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00200989527,Xfinity/Comcast Data Center,CO,Arapahoe County,51338.0,39.588307279176874,-104.83243481918149,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00203432103,IU Data Center,IN,Monroe County,94298.0,39.17441904078126,-86.50070264503239,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00204316962,IO Datacenter,NJ,Middlesex County,829908.0,40.520901338871916,-74.34731684357497,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00204460681,DataBank Piscataway EWR2,NJ,Middlesex County,50646.0,40.54921344851484,-74.45820961832148,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00204460799,Optimum,NJ,Middlesex County,68126.0,40.54682624136092,-74.49202896228643,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00204460812,Equinix,NJ,Middlesex County,62331.0,40.544881931883474,-74.49538057530053,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00204460835,Barclays Datacenter,NJ,Middlesex County,352286.0,40.5472442650833,-74.45973725576991,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00204460903,Digital Realty New York EWR12,NJ,Middlesex County,302795.0,40.5529045023767,-74.45930065392976,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00204460950,Digital Realty New York EWR11,NJ,Middlesex County,96114.0,40.55377882278532,-74.4571794816788,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00205724881,Intergate Seattle East Building 2,WA,King County,107319.0,47.49503090192437,-122.29056964991395,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00205724885,Intergate Seattle East Building 1,WA,King County,97862.0,47.49485963017309,-122.28819434180774,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00205823968,Equinix SV15,CA,Santa Clara County,38211.0,37.3754951498238,-121.98840629999835,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00205823970,Equinix SV16,CA,Santa Clara County,26347.0,37.37611802320719,-121.98868795324002,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00205823971,Equinix SV17,CA,Santa Clara County,42360.0,37.37652899594956,-121.98858391314208,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00205823980,Equinix SV14,CA,Santa Clara County,20213.0,37.374962138504316,-121.98850932446409,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00205846843,CoreSite SV4,CA,Santa Clara County,51928.0,37.376263105040294,-121.97068417339611,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00209073635,Lumen Santa Clara,CA,Santa Clara County,25424.0,37.37700481451302,-121.952081932971,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00209073636,Prime Santa Clara,CA,Santa Clara County,30065.0,37.37501721660046,-121.95324973327962,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00209073641,Digital Realty Silicon Valley SJC10,CA,Santa Clara County,57051.0,37.375822905793676,-121.95333535904547,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00209073645,Colovore,CA,Santa Clara County,24161.0,37.37672946683328,-121.95314883048796,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00209073647,Digital Realty Silicon Valley SJC30,CA,Santa Clara County,48539.0,37.37828897395487,-121.95810528697963,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00209073649,Digital Realty Silicon Valley SJC15,CA,Santa Clara County,24615.0,37.374996550088426,-121.95407689999966,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00209073653,Digital Realty Silicon Valley SJC16,CA,Santa Clara County,42504.0,37.374929097082685,-121.9559861698452,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00209073657,Digital Realty Silicon Valley SJC29,CA,Santa Clara County,40287.0,37.37502320043753,-121.95809620000126,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00209073658,Csquare SFO4,CA,Santa Clara County,27286.0,37.37577706129449,-121.9551929871648,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00209073659,Prime SANTA CLARA DATA CENTER,CA,Santa Clara County,25825.0,37.37502630609213,-121.95488070140483,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00209076412,Digital Realty Silicon Valley SJC11,CA,Santa Clara County,44027.0,37.3763410080539,-121.94853104740695,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00209077298,Lumen,CA,Santa Clara County,15840.0,37.37758479573238,-121.95068207526988,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00209087373,Silicon Valley SJC31,CA,Santa Clara County,146597.0,37.372249898204316,-121.9483289304616,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00209105766,,CA,Santa Clara County,18864.0,37.379779111635564,-121.9499100438154,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00209117217,Evocative Santa Clara SJC11,CA,Santa Clara County,51418.0,37.389539602058925,-121.9619460438575,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00209786637,QTS Chicago,IL,Cook County,267112.0,41.84218652884067,-87.66900814712955,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00210222970,Iron Mountain Data & Record Storage,IL,Cook County,106033.0,41.84879669155961,-87.64550983406528,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00210917861,Data Storage Centers,AZ,Maricopa County,38109.0,33.421692874680716,-112.03430310768363,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00211832626,,MA,Essex County,51354.0,42.68570898649228,-71.20859932011268,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00214321737,Markley Data Center,MA,Middlesex County,123665.0,42.6302619946922,-71.30442370850213,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00215630401,Flexential Charlotte - South,NC,Mecklenburg County,33741.0,35.13543064967395,-80.93687158006364,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00220518160,Digital Realty Data Center,AZ,Maricopa County,67568.0,33.344648208315185,-111.899226799974,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00221201212,,WA,King County,8025.0,47.693323673804386,-122.31731718771367,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00221897579,Equinix DC97,VA,Fairfax County,43991.0,38.96157142283795,-77.37742307519908,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00222672860,Amazon IAD-55,VA,Prince William County,228140.0,38.81506150876172,-77.64876376105127,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00223783259,CTI Biopharma,WA,King County,20600.0,47.6177878057982,-122.35669303335187,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00223928497,Westin Building,WA,King County,13117.0,47.61435537680634,-122.3388642251616,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00224100721,COPT Data Center,VA,Prince William County,127955.0,38.74728120625688,-77.5318452938603,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00224139416,Dell 350 Holger Way,CA,Santa Clara County,45282.0,37.418407037850685,-121.9430846177997,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00224174031,SV Colo,CA,Santa Clara County,57709.0,37.36431021578032,-121.9587992678193,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00224998784,Microsoft,CA,Santa Clara County,166655.0,37.3620662092011,-121.94643635591544,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00225745958,OVH US East Vint Hill,VA,Fauquier County,85783.0,38.747444697578814,-77.67445377449387,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00231047065,NCAR-Wyoming Supercomputing Center,WY,Laramie County,101129.0,41.12879048730292,-104.89748679471974,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00231664575,The Seattle Times,WA,King County,48589.0,47.61898482839781,-122.33646162358502,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00233888384,Segra Data Center,NC,Wake County,46141.0,35.7249920936468,-78.66236321040674,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00234722029,Equinix Ashburn DC2,VA,Loudoun County,175215.0,39.016470708222904,-77.45900624552966,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00234722720,H5 Data Centers Ashburn,VA,Loudoun County,83656.0,39.01367498906444,-77.45171989501627,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00239032142,TierPoint Sioux Falls West Data Center,SD,Minnehaha County,55963.0,43.60697077791878,-96.80919489840309,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00239147373,Lumen McLean,VA,Fairfax County,42056.0,38.920020715978985,-77.21161871839628,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00239147724,DataBank McLean IAD2,VA,Fairfax County,22957.0,38.919905150298106,-77.21358499990595,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00240724127,eBay,UT,Salt Lake County,183167.0,40.5637493311281,-112.04772494385753,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00243242167,Equinix Chicago Data CH7,IL,DuPage County,47336.0,41.812557111453394,-87.9728434935898,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
